Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 604	6.500000		109.135660			15.811737	0.100447									266.635972	0.000000	6050.609307								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 605	6.500000		108.713594			14.539226	0.092363									264.835937	0.000000	6044.398860								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 606	6.500000		107.691254			13.033408	0.082797									262.891920	0.000000	6037.423815								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 607	6.500000		105.994743			11.458716	0.072794									260.899981	0.000000	6029.254428								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 608	6.500000		104.285271			9.734487	0.061840									258.812113	0.000000	6021.403581								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 609	6.500000		102.701195			8.024466	0.050977									256.724371	0.000000	6013.711999								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 610	6.500000		100.929845			7.303661	0.046398									255.213087	0.000000	6005.781507								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 611	6.500000		100.119196			7.726483	0.049084									254.374305	0.000000	5997.532488								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 612	6.500000		101.529929			9.202277	0.058459									254.159974	0.000000	5991.858875								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 613	6.500000		103.174351			11.397292	0.072403									254.377925	0.000000	5988.937238								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 614	6.500000		104.789195			13.899245	0.088297									254.787964	0.000000	5982.828206								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
 615	6.500000		104.911652			16.299301	0.103544									255.149938	0.000000	5974.228787								0.000000	0.000000			-2.419464	2.276049					-2.514586	0.000000	-0.015974	0.000000																	-0.377415	0.000000	0.000000	0.000000	0.000000	8.599419															
 616	6.500000		103.140989			18.110761	0.115052									255.175700	0.000000	5965.501949								0.000000	0.000000			-0.626417	2.376098					-1.945767	0.000000	-0.012361	0.000000																	-0.041224	0.000000	0.000000	0.000000	0.000000	8.726838															
 617	6.500000		101.293564			19.094682	0.121302									254.721180	0.000000	5956.775111								0.000000	0.000000			-0.549301	2.376098					-1.133154	0.000000	-0.007199	0.000000																	0.000000	0.439057	0.000000	0.000000	0.000000	8.726838															
 618	6.500000		100.691345			19.989215	0.126985									254.218647	0.000000	5948.844619								0.000000	0.000000			-1.168849	1.750810					-1.051873	0.000000	-0.006682	0.000000																	0.000000	0.487097	0.000000	0.000000	0.000000	7.930492															
 619	6.500000		100.034586			20.713864	0.131589									253.620094	0.000000	5941.551210								0.000000	0.000000			-0.613955	1.250575					-0.889360	0.000000	-0.005650	0.000000																	0.000000	0.583147	0.000000	0.000000	0.000000	7.293409															
 620	6.500000		101.375673			21.351260	0.135638									252.973539	0.000000	5934.656150								0.000000	0.000000			-2.298887	0.937793					-0.808079	0.000000	-0.005133	0.000000																	0.000000	0.631187	0.000000	0.000000	0.000000	6.895060															
 621	6.500000		103.798712			21.820892	0.138621									252.230971	0.000000	5928.159657								0.000000	0.000000			-3.068154	0.624841					-0.645566	0.000000	-0.004101	0.000000																	0.000000	0.727237	0.000000	0.000000	0.000000	6.496493															
 622	6.500000		106.283397			22.124092	0.140547									251.392370	0.076084	5921.949209								0.000000	0.000000			-2.905684	0.400239					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	-0.076084	0.000000	0.000000	6.210447															
 623	6.500000		107.294677			22.343562	0.141941									250.505809	0.252223	5915.929911								0.000000	0.000000			-1.282686	0.250149					-0.401772	0.000000	-0.002552	0.000000																	0.000000	0.871327	-0.176166	0.000000	0.000000	6.019298															
 624	6.500000		107.173159			22.398662	0.142291									249.523222	0.428299	5910.101762								0.000000	0.000000			0.000000	0.100060					-0.239211	0.000000	-0.001520	0.000000																	0.000000	0.967406	-0.176166	0.000000	0.000000	5.828149															
 625	6.500000		108.140312			9.466225	0.104674									249.021004	0.000000	5904.348780								0.000000	0.000000			-1.051072	0.062484					0.000000	12.747872	0.000000	0.036445																	0.000000	0.487097	0.000000	0.428147	0.000000	5.752982															
 626	6.500000		108.093669			0.000000	0.067367									248.422767	0.000000	5898.642863								0.000000	0.000000			0.000000	0.025015					0.000000	9.388223	0.000000	0.036445																	0.000000	0.583147	0.000000	0.000000	0.000000	5.705917															
 627	6.500000		108.059596			0.000000	0.030368									247.680475	0.000000	5892.951963								0.000000	0.000000			0.000000	0.012454					0.000000	0.000000	0.000000	0.036445																	0.000000	0.727237	0.000000	0.000000	0.000000	5.690901															
 628	6.500000		107.887894			0.000000	0.000000									246.890190	0.000000	5887.081440								0.000000	0.000000			0.000000	0.150089					0.000000	0.000000	0.000000	0.030117																	0.000000	0.775277	0.000000	0.000000	0.000000	5.870522															
 629	6.500000		107.466078			0.000000	0.000000									246.051912	0.000000	5880.872936								0.000000	0.000000			0.000000	0.400239					0.000000	0.000000	0.000000	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	6.208504															
 630	6.500000		106.443988			0.000000	0.000000									245.213685	0.000000	5873.899835								0.000000	0.000000			0.000000	1.000597					0.000000	0.000000	0.000000	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	6.973101															
 631	6.500000		105.991589			0.000000	0.000000									244.327498	0.000000	5865.732064								0.000000	0.000000			-1.507279	1.938390					0.000000	0.000000	0.000000	0.000000																	0.000000	0.871327	0.000000	0.000000	0.000000	8.167771															
 632	6.500000		104.282118			0.000000	0.000000									243.489376	0.000000	5857.883160								0.000000	0.000000			0.000000	1.688273					0.000000	0.000000	0.000000	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	7.848903															
 633	6.500000		102.698042			0.000000	0.000000									242.891473	0.000000	5850.195156								0.000000	0.000000			0.000000	1.563219					0.000000	0.000000	0.000000	0.000000																	0.000000	0.583147	0.000000	0.000000	0.000000	7.688005															
 634	6.500000		100.926693			0.000000	0.000000									243.014028	0.000000	5842.273146								0.000000	0.000000			0.000000	1.750810					0.000000	0.000000	0.000000	0.000000																	-0.137274	0.000000	0.000000	0.000000	0.000000	7.922010															
 635	6.500000		98.905591			0.000000	0.000000									243.857026	0.000000	5834.037512								0.000000	0.000000			0.000000	2.000916					0.000000	0.000000	0.000000	0.000000																	-0.857724	0.000000	0.000000	0.000000	0.000000	8.235634															
 636	6.500000		97.893220			0.000000	0.000000									245.180253	0.000000	5825.550308								0.000000	0.000000			-1.208425	2.201015					0.000000	0.000000	0.000000	0.000000																	-1.338005	0.000000	0.000000	0.000000	0.000000	8.487203															
 637	6.500000		98.909197			0.000000	0.000000									246.839620	0.000000	5817.320232								0.000000	0.000000			-3.036472	2.000916					0.000000	0.000000	0.000000	0.000000																	-1.674225	0.000000	0.000000	0.000000	0.000000	8.230076															
 638	6.500000		100.524894			1.301026	0.000000									248.739027	0.000000	5809.059932								0.000000	0.000000			-3.661410	2.025931					-1.301026	0.000000	0.000000	0.000000																	-1.914365	0.000000	0.000000	0.000000	0.000000	8.260300															
 639	6.500000		101.847809			4.731091	0.000000									250.974538	0.000000	5800.483380								0.000000	0.000000			-3.619069	2.276049					-3.440785	0.000000	0.000000	0.000000																	-2.250585	0.000000	0.000000	0.000000	0.000000	8.576553															
 640	6.500000		103.053474			7.849298	0.001617									252.777643	0.000000	5791.775441								0.000000	0.000000			-3.602132	2.376098					-3.157191	0.000000	-0.001617	0.000000																	-1.818315	0.000000	0.000000	0.000000	0.000000	8.707938															
 641	6.500000		102.940931			4.798614	0.030484									254.340499	0.000000	5783.048603								0.000000	0.000000			-2.284165	2.376098					0.000000	2.986006	-0.028881	0.000000																	-1.578174	0.000000	0.000000	0.000000	0.000000	8.726838															
 642	6.500000		101.169533			8.655140	0.054983									255.519001	0.000000	5775.118111								0.000000	0.000000			0.000000	1.750810					-3.896067	0.000000	-0.024750	0.000000																	-1.193915	0.000000	0.000000	0.000000	0.000000	7.930492															
 643	6.500000		99.898723			12.073583	0.076700									256.457291	0.000000	5767.824702								0.000000	0.000000			0.000000	1.250575					-3.489761	0.000000	-0.022169	0.000000																	-0.953775	0.000000	0.000000	0.000000	0.000000	7.293409															
 644	6.500000		98.940950			15.057551	0.095656									257.155384	0.000000	5760.929642								0.000000	0.000000			0.000000	0.937793					-3.083454	0.000000	-0.019588	0.000000																	-0.713634	0.000000	0.000000	0.000000	0.000000	6.895060															
 645	6.500000		98.296321			17.529344	0.111358									257.565255	0.000000	5754.433149								0.000000	0.000000			0.000000	0.624841					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.496493															
 646	6.500000		101.255609			19.574462	0.124350									257.734960	0.076084	5748.222702								0.000000	0.000000			-3.379186	0.400239					-2.189560	0.000000	-0.013910	0.000000																	-0.185314	0.000000	-0.076084	0.000000	0.000000	6.210447															
 647	6.500000		104.947235			21.196422	0.134654									257.664515	0.252223	5742.203404								0.000000	0.000000			-3.962026	0.250149					-1.783254	0.000000	-0.011328	0.000000																	0.000000	0.054826	-0.176166	0.000000	0.000000	6.019298															
 648	6.500000		108.813620			22.398662	0.142291									257.353905	0.428299	5736.375255								0.000000	0.000000			-3.987434	0.100060					-1.376898	0.000000	-0.008747	0.000000																	0.000000	0.294996	-0.176166	0.000000	0.000000	5.828149															
 649	6.500000		108.729373			18.294008	0.116216									256.226842	0.000000	5730.610713								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 650	6.500000		108.682613			17.813656	0.113164									254.907718	0.000000	5724.878139								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
 651	6.500000		108.648422			16.930957	0.107557									253.348533	0.000000	5719.161562								0.000000	0.000000			0.000000	0.012454					0.000000	0.735915	0.000000	0.004675																	0.000000	1.543737	0.000000	0.000000	0.000000	5.716577															
 652	6.500000		108.476603			15.811737	0.100447									251.645353	0.000000	5713.269696								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 653	6.500000		108.054669			14.539226	0.092363									249.846225	0.000000	5707.059249								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 654	6.500000		107.032461			13.033408	0.082797									247.903117	0.000000	5700.084205								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 655	6.500000		105.336082			11.458716	0.072794									245.912087	0.000000	5691.914817								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 656	6.500000		103.626742			9.734487	0.061840									243.825127	0.000000	5684.063971								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 657	6.500000		102.042797			8.024466	0.050977									241.738293	0.000000	5676.372389								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 658	6.500000		100.271579			7.303661	0.046398									240.227917	0.000000	5668.441897								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 659	6.500000		99.461062			7.726483	0.049084									239.390043	0.000000	5660.192877								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 660	6.500000		100.871926			9.202277	0.058459									239.176620	0.000000	5654.519265								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 661	6.500000		102.516480			11.397292	0.072403									239.395479	0.000000	5651.597628								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 662	6.500000		104.131455			13.899245	0.088297									239.806426	0.000000	5645.488596								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
 663	6.500000		104.254044			16.299301	0.103544									240.169309	0.000000	5636.889177								0.000000	0.000000			-2.419464	2.276049					-2.514586	0.000000	-0.015974	0.000000																	-0.377415	0.000000	0.000000	0.000000	0.000000	8.599419															
 664	6.500000		102.483512			18.110761	0.115052									240.195978	0.000000	5628.162339								0.000000	0.000000			-0.626417	2.376098					-1.945767	0.000000	-0.012361	0.000000																	-0.041224	0.000000	0.000000	0.000000	0.000000	8.726838															
